titleId,directors
tt0037865,nm0821472
tt0037884,nm0000697
tt0037885,nm0226189
tt0037913,nm0002031
tt0038032,nm0907779
tt0038095,nm0778756
tt0038107,nm0719756
tt0038109,nm0000033
tt0038116,nm0485943
tt0038160,"nm0000406,nm0599910"
tt0038166,"nm0730860,nm0272568,nm0949597,nm0314671,nm0455741"
tt0038235,nm0587277
tt0038255,nm0401680
tt0038279,nm0368871
tt0038289,nm0490950
tt0038300,nm0562845
tt0038303,nm0188669
tt0038314,nm0002164
tt0038348,"nm0168413,nm0167496"
tt0038355,nm0001328
tt0038360,nm0624756
tt0038361,nm0636494
tt0038379,nm0697895
tt0038409,nm0727999
tt0038417,nm0000485
tt0038461,nm0710924
tt0038476,nm0002193
tt0038494,nm0624756
tt0038499,"nm0006388,nm0903049,nm0112897,nm0896542,nm0226189,nm0291548,nm0580017"
tt0038524,nm0954394
tt0038546,"nm0755985,nm0454734"
tt0038559,nm0896533
tt0038574,nm0000180
tt0038589,nm0796645
tt0038612,nm0819806
tt0038622,nm0624535
tt0038650,nm0001008
tt0038661,nm0337586
tt0038665,nm0145336
tt0038684,nm0786607
tt0038700,nm0103975
tt0038705,nm0782682
tt0038712,nm0086358
tt0038718,"nm0314671,nm0527217,nm0179994,nm0575008,nm0455741"
tt0038721,nm0909825
tt0038738,nm0040644
tt0038762,nm0000406
tt0038776,nm0002031
tt0038777,nm0562845
tt0038787,nm0000033
tt0038795,nm0332539
tt0038812,nm0533114
tt0038854,nm0307819
tt0038873,nm0332539
tt0038878,nm0792450
tt0038888,nm0029049
tt0038975,nm0802563
tt0038988,nm0587277
tt0039006,nm0412017
tt0039072,nm0626885
tt0039080,nm0796923
tt0039095,nm0403126
tt0039111,nm0113284
tt0039152,nm0335455
tt0039167,nm0345353
tt0039169,nm0718321
tt0039170,nm0285946
tt0039190,nm0467396
tt0039192,"nm0696247,nm0003836"
tt0039204,nm0744035
tt0039224,nm0202088
tt0039277,nm0337586
tt0039286,nm0229424
tt0039302,nm0202681
tt0039304,nm0071682
tt0039305,nm0188669
tt0039335,nm0002030
tt0039337,nm0355284
tt0039339,nm0329574
tt0039383,nm0001910
tt0039396,nm0908831
tt0039399,nm0076618
tt0039402,"nm0273477,nm0000406"
tt0039404,"nm0527217,nm0455741,nm0605093,nm0730860"
tt0039406,nm0455839
tt0039416,nm0001415
tt0039420,nm0000581
tt0039431,nm0910199
tt0039439,nm0718115
tt0039485,nm0466099
tt0039492,nm0290870
tt0039500,"nm0366942,nm0005789"
tt0039536,nm0368871
tt0039562,nm0848519
tt0039571,nm0237424
tt0039589,nm0802862
tt0039615,nm0167496
tt0039628,nm0780833
tt0039631,nm0000122
tt0039645,nm0637790
tt0039655,nm0523893
tt0039661,nm0332539
tt0039677,nm0715346
tt0039689,nm0869664
tt0039694,nm0000033
tt0039698,nm0550892
tt0039716,nm0055823
tt0039725,nm0076779
tt0039737,nm0909825
tt0039776,nm0572851
tt0039820,nm0075318
tt0039853,nm0125636
tt0039925,nm0950662
tt0039954,nm0017893
tt0039981,nm0403126
tt0040071,nm0226189
tt0040098,nm0245213
tt0040160,nm0268513
tt0040185,nm0521334
tt0040202,nm0368871
tt0040221,nm0649097
tt0040278,nm0236980
tt0040308,nm0910199
tt0040309,nm0461497
tt0040335,"nm0005674,nm0294094,nm0002175,nm0806692"
tt0040340,nm0554924
tt0040343,nm0718033
tt0040365,nm0454734
tt0040369,nm0000406
tt0040407,nm0099592
tt0040416,nm0000059
tt0040427,"nm0542649,nm0921288"
tt0040455,nm0076750
tt0040457,nm0800373
tt0040458,nm0828419
tt0040491,nm0281808
tt0040506,nm0001379
tt0040525,nm0000080
tt0040550,nm0280904
tt0040558,nm0000080
tt0040580,"nm0314671,nm0414144,nm0455741,nm0527217"
tt0040586,nm0614634
tt0040597,nm0002175
tt0040609,nm0948693
tt0040610,nm0112687
tt0040613,nm0693281
tt0040636,nm0202088
tt0040662,nm0000180
tt0040664,"nm0896542,nm0001379,nm0828419,nm0272059"
tt0040679,nm0572851
tt0040705,nm0226189
tt0040723,nm0542649
tt0040724,"nm0001328,nm0744504"
tt0040725,"nm0003836,nm0696247"
tt0040726,nm0792450
tt0040740,nm0624535
tt0040743,"nm0439597,nm0064415"
tt0040746,nm0000033
tt0040806,nm0514822
tt0040843,nm0445033
tt0040857,nm0803686
tt0040866,nm0899581
tt0040876,nm0796645
tt0040897,nm0001379
tt0040919,nm0002545
tt0040940,nm0001811
tt0040946,nm0524995
tt0040970,nm0002190
tt0040974,nm0324013
tt0040979,nm0000041
tt0040980,nm0003226
tt0041084,nm0628149
tt0041090,nm0002030
tt0041094,"nm0019282,nm0314671,nm0455741"
tt0041113,nm0744035
tt0041117,nm0939992
tt0041158,nm0910199
tt0041163,nm0920074
tt0041190,nm0490950
tt0041263,nm0337586
tt0041268,nm0802563
tt0041277,nm0718321
tt0041346,nm0695937
tt0041361,nm0905729
tt0041379,nm0141351
tt0041414,nm0041642
tt0041424,nm0004573
tt0041428,nm0637790
tt0041429,nm0355284
tt0041455,nm0859387
tt0041498,nm0001328
tt0041503,nm0523893
tt0041507,nm0502752
tt0041509,nm0467396
tt0041530,nm0505610
tt0041546,nm0357607
tt0041587,nm0000581
tt0041594,nm0503777
tt0041604,nm0588183
tt0041614,nm0641007
tt0041615,nm0591486
tt0041646,nm0076368
tt0041650,nm0774325
tt0041695,nm0651963
tt0041699,nm0000041
tt0041716,"nm0000037,nm0002045"
tt0041748,nm0348417
tt0041770,nm0598723
tt0041792,nm0587277
tt0041840,nm0003422
tt0041841,nm0245385
tt0041855,nm0928208
tt0041859,nm0936404
tt0041866,nm0000406
tt0041923,nm0124877
tt0041929,nm0272059
tt0041944,nm0000923
tt0041948,nm0202681
tt0041958,nm0202088
tt0041959,nm0715346
tt0041967,nm0374702
tt0041983,nm0281507
tt0041996,nm0454771
tt0042004,nm0000033
tt0042007,nm0145336
tt0042039,nm0695937
tt0042041,nm0909825
tt0042044,"nm0019282,nm0455741"
tt0042100,"nm1007820,nm0326357,nm0351918,nm0247484,nm0915007,nm0139878,nm0791097"
tt0042171,"nm1096414,nm1094579"
tt0042185,nm0649563
tt0042186,nm0759787
tt0042189,nm0100959
tt0042192,nm0000581
tt0042200,"nm0000923,nm0796645"
tt0042208,nm0001379
tt0042220,nm0724543
tt0042224,nm0075318
tt0042274,nm0782682
tt0042275,nm0712947
tt0042276,nm0002030
tt0042286,nm0202681
tt0042327,nm0485943
tt0042332,"nm0414144,nm0527217,nm0314671"
tt0042367,nm0330456
tt0042369,nm0005789
tt0042376,nm0792605
tt0042379,nm0226189
tt0042393,nm0681635
tt0042447,nm0550892
tt0042451,nm0591486
tt0042477,nm0744023
tt0042495,nm0025926
tt0042509,nm0710924
tt0042530,nm0507390
tt0042539,nm0587277
tt0042540,nm0898373
tt0042546,nm0467396
tt0042593,nm0712947
tt0042609,nm0337586
tt0042619,nm0000975
tt0042622,nm0103192
tt0042644,nm0767701
tt0042646,"nm0071682,nm0554249"
tt0042648,nm0235066
tt0042650,nm0382217
tt0042690,nm0925028
tt0042692,"nm0000019,nm0490444"
tt0042727,nm0003593
tt0042744,"nm0258015,nm0909825"
tt0042767,nm0467396
tt0042784,nm0550892
tt0042788,nm0202088
tt0042792,nm0000581
tt0042807,nm0928644
tt0042816,nm0791041
tt0042824,nm0526946
tt0042830,nm0226189
tt0042832,nm0001415
tt0042841,nm0934827
tt0042858,nm0934827
tt0042869,nm0681635
tt0042876,nm0000041
tt0042895,nm0000406
tt0042897,nm0627087
tt0042898,nm0670874
tt0042953,nm0678928
tt0042958,nm0000041
tt0042977,nm0950662
tt0042994,nm0000033
tt0043000,nm0083125
tt0043067,nm0005738
tt0043093,nm0408033
tt0043100,"nm0374702,nm0649097,nm0915800,nm0002072,nm0002545"
tt0043137,nm0542649
tt0043153,nm0002031
tt0043159,nm0455839
tt0043171,nm0700842
tt0043194,nm0916131
tt0043274,"nm0314671,nm0414144,nm0527217,nm0455741"
tt0043278,nm0591486
tt0043286,nm0113284
tt0043313,nm0654868
tt0043332,nm0899581
tt0043347,nm0160108
tt0043362,nm0002190
tt0043386,nm0065442
tt0043456,nm0936404
tt0043458,nm0070670
tt0043465,nm0943758
tt0043503,"nm0934827,nm0909825"
tt0043526,nm0591486
tt0043547,nm0712947
tt0043565,nm0045800
tt0043567,nm0803549
tt0043572,nm0494110
tt0043588,nm0351947
tt0043614,nm0000041
tt0043618,nm0401680
tt0043686,nm0167496
tt0043726,nm0002061
tt0043733,"nm0485647,nm0850895"
tt0043751,nm0792605
tt0043756,nm0439597
tt0043762,nm0124877
tt0043766,nm0521334
tt0043778,nm0880618
tt0043831,nm0071560
tt0043887,nm0905729
tt0043899,nm0506797
tt0043915,nm0000581
tt0043924,nm0828419
tt0043938,nm0521334
tt0043961,nm0001379
tt0043963,nm0461497
tt0043972,nm0719756
tt0043983,nm0002045
tt0044000,nm0000019
tt0044008,nm0221423
tt0044030,nm0796645
tt0044036,nm0005738
tt0044040,nm0076779
tt0044044,nm0249325
tt0044081,nm0001415
tt0044093,nm0091430
tt0044159,nm0505610
tt0044202,"nm0691283,nm0745866"
tt0044207,nm0005789
tt0044230,"nm0625287,nm0625651"
tt0044256,"nm0427775,nm0115185,nm0324518,nm1132565,nm2483528"
tt0044261,"nm0024120,nm0796923,nm12458550,nm0324013,nm0000736"
tt0044268,"nm0748979,nm0075318"
tt0044290,"nm0320637,nm0287836"
tt0044364,nm0710924
tt0044386,nm0000320
tt0044391,nm0591486
tt0044410,nm0505610
tt0044413,nm0542649
tt0044420,nm0270765
tt0044445,nm0029667
tt0044486,nm0943758
tt0044502,nm0000485
tt0044517,nm0802563
tt0044549,nm0482742
tt0044557,nm0001928
tt0044573,nm0796923
tt0044574,nm0627438
tt0044621,nm0782947
tt0044656,nm0786607
tt0044672,nm0001124
tt0044678,nm0172485
tt0044696,nm0173728
tt0044706,nm0003593
tt0044741,nm0000041
tt0044744,nm0002190
tt0044760,nm0861703
tt0044765,nm0002031
tt0044789,nm0439597
tt0044799,nm0512548
tt0044829,nm0187769
tt0044837,nm0000122
tt0044865,"nm0134255,nm0399524"
tt0044876,nm0533241
tt0044878,nm0455741
tt0044888,nm0002030
tt0044907,nm0587277
tt0044916,nm0001328
tt0044926,nm0001379
tt0044954,"nm0281507,nm0580017"
tt0044986,nm0621540
tt0045012,nm0002030
tt0045061,nm0000406
tt0045064,nm0105175
tt0045091,nm0627087
tt0045116,nm0347301
tt0045125,nm0796645
tt0045152,"nm0000037,nm0002045"
tt0045160,"nm0811102,nm0412108"
tt0045162,"nm0454771,nm0001928"
tt0045163,nm0071682
tt0045177,nm0850895
tt0045186,nm0374702
tt0045192,nm0851537
tt0045205,nm0588183
tt0045218,nm0319574
tt0045230,nm0745866
tt0045237,nm0041678
tt0045251,nm0000080
tt0045257,nm0141351
tt0045261,nm0360286
tt0045267,nm0226189
tt0045274,nm0001120
tt0045324,nm0113284
tt0045372,nm1875696
tt0045519,nm0248157
tt0045537,nm0591486
tt0045541,nm0803549
tt0045551,nm0916271
tt0045555,nm0000485
tt0045564,nm0000485
tt0045591,nm0124877
tt0045592,nm0485943
tt0045607,nm0454028
tt0045609,nm0385227
tt0045620,nm0446053
tt0045623,nm1807266
tt0045659,nm0294243
tt0045679,nm0936404
tt0045699,nm0270765
tt0045728,nm0533686
tt0045763,nm0389219
tt0045780,nm0005789
tt0045793,nm0003593
tt0045807,nm0314584
tt0045810,nm0001328
tt0045815,nm0757940
tt0045826,nm0000248
tt0045865,nm1134482
tt0045875,nm0782846
tt0045877,nm0526946
tt0045883,nm0268513
tt0045884,nm0005826
tt0045888,nm0211964
tt0045891,nm0624535
tt0045897,nm0000033
tt0045911,nm0001928
tt0045917,nm0580017
tt0045919,nm0920074
tt0045943,nm0000581
tt0045960,nm0567170
tt0045963,nm0796645
tt0045966,nm0861703
tt0045991,nm0432846
tt0045995,nm0355284
tt0045996,nm0704841
tt0046047,nm0172485
tt0046054,nm0445033
tt0046115,nm0096180
tt0046126,nm0368871
tt0046130,nm0071657
tt0046138,nm0550892
tt0046150,nm0338719
tt0046164,nm0746950
tt0046183,"nm0314671,nm0455741,nm0527217,nm0414144"
tt0046187,nm0002087
tt0046238,nm0733476
tt0046247,nm0467396
tt0046248,nm0875973
tt0046250,nm0943758
tt0046303,nm0828419
tt0046359,nm0000697
tt0046366,nm0001120
tt0046405,nm0711855
tt0046414,nm0001379
tt0046415,nm0894509
tt0046435,nm0624535
tt0046438,nm0654868
tt0046451,nm0065442
tt0046461,nm0402161
tt0046468,nm0621540
tt0046521,nm0000019
tt0046534,nm0005738
tt0046539,nm0895857
tt0046546,nm0076618
tt0046582,
tt0046617,"nm0487047,nm0064415,nm0387002,nm0607612,nm0595229,nm0782947,nm0285831,nm0257638,nm0765121,nm0012409,nm0626872,nm0064407,nm0313884,nm0758508,nm0002179,nm0164044,nm0638528,nm0068691,nm0774205,nm0502766,nm0817081,nm0831868,nm0618834,nm0075562,nm0629999,nm1480634,nm0139878,nm0086251,nm0236980,nm0942019,nm0329574,nm0614634,nm0776838,nm0819806,nm1597596,nm0911926,nm0054374,nm0024120,nm0293480,nm0385227,nm0936823,nm0370749,nm0201328,nm0422425,nm0335748,nm1096414,nm0567170"
tt0046642,"nm0696662,nm0721949,nm0300818"
tt0046658,nm0011166
tt0046675,nm0000320
tt0046684,nm0842867
tt0046719,nm0000736
tt0046731,nm0290371
tt0046736,"nm0894745,nm0782804"
tt0046743,nm0351947
tt0046752,nm0554924
tt0046754,nm0000581
tt0046761,nm0736610
tt0046770,nm0718106
tt0046791,nm0425913
tt0046807,nm0591486
tt0046808,nm0229424
tt0046816,nm0229424
tt0046828,nm0695937
tt0046834,nm0572851
tt0046855,nm0506589
tt0046874,nm0780833
tt0046889,nm0027183
tt0046899,nm0202681
tt0046907,nm0531674
tt0046911,nm0167241
tt0046912,nm0000033
tt0046914,nm0286924
tt0046927,nm0819806
tt0046931,nm0916131
tt0046951,nm0226189
tt0046969,"nm0409869,nm0760170"
tt0046970,nm0357607
tt0047030,nm0542649
tt0047034,nm0393094
tt0047060,nm0756393
tt0047086,nm0920074
tt0047112,nm0256831
tt0047113,nm0156668
tt0047123,nm0002030
tt0047127,nm0000248
tt0047162,nm0112218
tt0047184,nm0851537
tt0047198,"nm0268966,nm0769615"
tt0047264,nm0005738
tt0047291,nm0216381
tt0047296,nm0001415
tt0047334,nm0245385
tt0047336,nm0744023
tt0047365,nm0368871
tt0047372,nm0598102
tt0047376,nm0663577
tt0047396,nm0000033
tt0047401,nm0238810
tt0047422,"nm0624535,nm0695937"
tt0047437,nm0000697
tt0047478,nm0000041
tt0047522,nm0002030
tt0047537,nm0861703
tt0047542,nm0020765
tt0047559,nm0741673
tt0047561,nm0025608
tt0047573,nm0235066
tt0047574,nm0485943
tt0047577,"nm0628149,nm0000791"
tt0047580,nm0624535
tt0047630,nm0131460
tt0047643,nm0458480
tt0047647,nm0000736
tt0047661,nm0554924
tt0047673,nm0002031
tt0047677,nm0070670
tt0047688,nm0235066
tt0047694,nm0895857
tt0047706,"nm0461497,nm0170780,nm0097081,nm0071682,nm0117111,nm0005674,nm0561797,nm0083783,nm0663653,nm0000755,nm0149548,nm0820081,nm0279807,nm0780388,nm0206560,nm0806692,nm0084204"
tt0047723,"nm0758508,nm0091430,nm0531674,nm0888505,nm0071657"
tt0047724,"nm0924065,nm0300818,nm0432846,nm0004573,nm0448915,nm0905729,nm0614634,nm0455831,nm0625680,nm0554169,nm0011727,nm0287931"
tt0047726,"nm0202297,nm0257638,nm0591142,nm0553077,nm0011727,nm0496505,nm0554169,nm0568228,nm0679013,nm0758508,nm0068691,nm0001417"
tt0047734,"nm0782947,nm0432846,nm0864006,nm0748979,nm0758508,nm0623401,nm0085474,nm0199954,nm0068691"
tt0047808,nm0917751
tt0047811,nm0802862
tt0047817,nm0002165
tt0047831,"nm0641454,nm0031196"
tt0047834,"nm0060742,nm0354691"
tt0047843,nm0312988
tt0047849,nm0836328
tt0047860,nm0909825
tt0047873,nm0204016
tt0047878,nm0507390
tt0047880,nm0000736
tt0047885,nm0112218
tt0047889,"nm0000078,nm0920074"
tt0047897,nm0143900
tt0047898,nm0000248
tt0047947,nm0005738
tt0047956,nm0695937
tt0047969,nm0624535
tt0047975,nm0505610
tt0047985,nm0943758
tt0047990,nm0746950
tt0048021,nm0202088
tt0048034,nm0229424
tt0048055,nm0542649
tt0048091,nm0678928
tt0048140,nm0000581
tt0048144,nm0803549
tt0048166,nm0064415
tt0048182,nm0002087
tt0048204,nm0211964
tt0048208,nm0327950
tt0048211,nm0357891
tt0048233,nm0202681
tt0048248,nm0000044
tt0048254,nm0000040
tt0048261,nm0000736
tt0048262,nm0628149
tt0048280,"nm0194018,nm0314671,nm0414144,nm0527217"
tt0048281,nm0533241
tt0048312,nm0000406
tt0048316,"nm0454771,nm0485871"
tt0048317,nm0896533
tt0048330,nm0303120
tt0048342,nm0542649
tt0048356,nm0542720
tt0048359,nm0233091
tt0048371,nm1247454
tt0048380,"nm0000406,nm0503777,nm0517597"
tt0048401,nm0703689
tt0048413,nm0347589
tt0048424,nm0001452
tt0048434,nm0720297
tt0048437,nm0001905
tt0048445,nm0003593
tt0048455,nm0951170
tt0048456,nm0724798
tt0048462,nm0652631
tt0048468,nm0706546
tt0048473,nm0006249
tt0048491,nm0517597
tt0048512,nm0322706
tt0048527,nm0532030
tt0048535,nm0924065
tt0048553,nm0182244
tt0048561,"nm0036769,nm0492264"
tt0048562,nm0000406
tt0048563,nm0542702
tt0048569,nm0292919
tt0048585,nm0556255
tt0048593,nm0268513
tt0048604,nm0789520
tt0048637,nm0704841
tt0048640,nm0229424
tt0048641,nm0000005
tt0048652,nm0382529
tt0048657,nm0128050
tt0048673,nm0000180
tt0048700,nm0458480
tt0048728,nm0000033
tt0048729,nm0382529
tt0048734,nm0623401
tt0048735,nm0287931
tt0048748,nm0733476
tt0048801,nm0002031
tt0048848,"nm0607612,nm0054374,nm0614634,nm0064415,nm0736610,nm0257638,nm0567757,nm0351918,nm0437356,nm0468609,nm0304681,nm0857949,nm0662362,nm0268320,nm0001603"
tt0048872,"nm0075318,nm0598723"
tt0048887,"nm0164044,nm0330036,nm0257638,nm0432846,nm0826873,nm0736610"
tt0048890,"nm0195433,nm0916131"
tt0048918,nm0027183
tt0048937,nm0744035
tt0048947,nm0514822
tt0048954,nm0507673
tt0048956,nm0006249
tt0048960,"nm0027183,nm0268513"
tt0048976,nm0836328
tt0048977,nm0503777
tt0049004,nm0281507
tt0049038,nm0517597
tt0049055,nm0454771
tt0049072,nm0856893
tt0049085,nm0890480
tt0049096,"nm0291035,nm0659085"
tt0049170,nm0796645
tt0049196,nm0101504
tt0049233,nm0943758
tt0049261,nm0828419
tt0049265,nm0128715
tt0049268,nm0124877
tt0049279,nm0528927
tt0049291,nm0733476
tt0049301,nm0936404
tt0049314,nm0910199
tt0049365,nm0558127
tt0049366,nm0796923
tt0049406,nm0000040
tt0049408,nm0485943
tt0049414,nm0652631
tt0049452,nm0916271
tt0049470,nm0000033
tt0049471,nm0623768
tt0049474,nm0425913
tt0049513,nm0001379
tt0049531,nm0167241
tt0049552,nm0869664
tt0049579,nm0548189
tt0049586,nm0000791
tt0049604,nm0692872
tt0049653,nm0030917
tt0049669,nm0625680
tt0049674,nm0000059
tt0049717,nm0682881
tt0049761,nm0149631
tt0049777,nm0703689
tt0049782,nm0393094
tt0049833,nm0001124
tt0049902,nm0000975
tt0049934,nm0896542
tt0049966,nm0802862
tt0049967,"nm0635554,nm0521334"
tt0050037,"nm0697079,nm0351918,nm0601293,nm0758508,nm0232527,nm0764781,nm0834744,nm0484645,nm0723629,nm0494110,nm0523893,nm0014732,nm0905729,nm0382227,nm0189075,nm0492908,nm0012409,nm0211964,nm0054374,nm0329574,nm0801717,nm0449462,nm0567170,nm0554169,nm0080867,nm0330036,nm0871094,nm0267076,nm0235066,nm0091430,nm0002134,nm0794793,nm0001888,nm0685957,nm0641400,nm0004573,nm0000265,nm0462322"
tt0050053,"nm0002195,nm0018354,nm0001077,nm0587804,nm0059106,nm0502766,nm0330036,nm0229697,nm0449462,nm0036400,nm0156116,nm0370749"
tt0050064,"nm0799033,nm0320637,nm0000033,nm0480807,nm0091575,nm0334353,nm0338719,nm0002137,nm0448946,nm0624809,nm0202297,nm0587277,nm0001537,nm0108571,nm2729845,nm0575546,nm0742212,nm0806915,nm0103975,nm0828720"
tt0050067,"nm0748979,nm0627950,nm0918659,nm0080867,nm0801717,nm0524188,nm0934827,nm0038906,nm0320637,nm0567170,nm0008030,nm0419265,nm0455831"
tt0050079,"nm0607612,nm0006943,nm0287931,nm0428195,nm0829038,nm0936823,nm0524188,nm0287988,nm0624809,nm0059106"
tt0050083,nm0001486
tt0050084,nm0432846
tt0050086,nm0202681
tt0050092,nm0572132
tt0050094,nm0442395
tt0050095,nm0346436
tt0050105,nm0564970
tt0050127,nm0406728
tt0050147,nm0000339
tt0050171,nm0802862
tt0050177,nm0330026
tt0050188,nm0006371
tt0050197,nm0524995
tt0050210,nm0432846
tt0050212,nm0000180
tt0050251,nm0393094
tt0050252,nm0002087
tt0050271,nm0652631
tt0050280,nm0279807
tt0050292,nm0880618
tt0050301,nm0570190
tt0050306,nm0591486
tt0050307,nm0485943
tt0050322,nm0788391
tt0050337,nm0128715
tt0050356,nm0694090
tt0050371,nm0001415
tt0050379,"nm0896533,nm0001379"
tt0050381,nm0290371
tt0050383,nm0612322
tt0050393,nm0005674
tt0050397,nm0663577
tt0050407,nm0002087
tt0050419,nm0002045
tt0050458,nm0000774
tt0050468,nm0836328
tt0050500,nm0432846
tt0050567,nm0829038
tt0050585,nm0906667
tt0050599,nm0002045
tt0050610,nm0627087
tt0050612,nm0557945
tt0050613,nm0000041
tt0050629,nm0368871
tt0050631,nm0002030
tt0050658,nm0000697
tt0050659,nm0437900
tt0050682,nm0532030
tt0050699,nm0542649
tt0050706,nm0004244
tt0050725,nm0000591
tt0050734,nm0611531
tt0050738,nm0467396
tt0050762,nm0804752
tt0050763,nm0624809
tt0050778,nm0000339
tt0050781,nm0216381
tt0050782,nm0899581
tt0050783,nm0000019
tt0050792,"nm0689796,nm0349310"
tt0050814,"nm0002045,nm0007973"
tt0050825,nm0000040
tt0050839,nm0733476
tt0050846,nm0091575
tt0050858,nm0006452
tt0050861,nm0000059
tt0050870,nm0244870
tt0050933,nm0517597
tt0050958,nm0627087
tt0050972,nm0541149
tt0050976,nm0000005
tt0050986,nm0000005
tt0050997,nm0745700
tt0051036,nm0533241
tt0051065,nm0128050
tt0051077,nm0425913
tt0051087,nm0542649
tt0051129,nm0164044
tt0051134,nm0678072
tt0051201,nm0000697
tt0051207,nm0000033
tt0051282,"nm0927612,nm0856715,nm0883199,nm0201113,nm0394409"
tt0051286,"nm0005674,nm0461497,nm0005826,nm0173806,nm0531674"
tt0051290,"nm0492908,nm0801717,nm0685957,nm0764781,nm0554169,nm0374702,nm0447944,nm0817081,nm0004573,nm0794793,nm0267507,nm0494903,nm0002116,nm0000265,nm0762261,nm0601293,nm0523893,nm0189075,nm0054374,nm0902270,nm0070807,nm0806041,nm0829717"
tt0051301,"nm0829717,nm0567471,nm0817081,nm0057308,nm0000791,nm0321143,nm0822570,nm0589228,nm0001175,nm0336139,nm0723629,nm0721728,nm0437275,nm0425593,nm0000265,nm0189075,nm0755963,nm0828211"
tt0051305,nm0142056
tt0051310,"nm0565251,nm0888505,nm0531674,nm0727211"
tt0051319,"nm0204537,nm0450230,nm0738180,nm0381246,nm0485871,nm0145336,nm0641007,nm0000978,nm0163816,nm0002016,nm0279807,nm0282644,nm0295053,nm0340981,nm0461497,nm0004573,nm0528790,nm0638528,nm0831580"
tt0051337,nm0432846
tt0051346,nm0291201
tt0051381,nm0330026
tt0051383,nm0196536
tt0051411,nm0943758
tt0051418,"nm0234893,nm0947105"
tt0051429,nm0695937
tt0051433,nm0454771
tt0051459,nm0112218
tt0051488,nm0936823
