titleId,titleType,originalTitle,,runtimeMinutes,genres,averageRating
tt0064451,movie,Xia nÃ¼,,200,"Action,Adventure,Drama",6.8
tt0108395,movie,A Troll in Central Park,,76,"Adventure,Animation,Comedy",5.3
tt0165998,movie,Lung joi gong woo,,112,"Action,Crime,Drama",5.3
tt0118073,movie,A Very Brady Sequel,,90,Comedy,5.3
tt0344510,movie,Un long dimanche de fianÃ§ailles,,133,"Drama,Mystery,Romance",7.5
tt0259727,movie,A Voice from Heaven,,60,Documentary,7.5
tt0114887,movie,A Walk in the Clouds,,102,"Drama,Romance",7.5
tt0038235,movie,A Walk in the Sun,,117,"Drama,War",4.3
tt0078451,movie,En vandring i solen,,100,Drama,4.3
tt0094289,movie,A Walk on the Moon,,95,"Adventure,Drama",4.3
tt0120613,movie,A Walk on the Moon,,107,"Drama,Romance",5.5
tt0281358,movie,A Walk to Remember,,101,"Drama,Romance",5.5
tt0078509,tvSeries,A Woman Called Moses,,240,"Biography,Drama",5.5
tt0073208,movie,Jitsuroku Abe Sada,,76,"Biography,Drama",3.8
tt0055572,movie,Une femme est une femme,,85,"Comedy,Drama,Romance",3.8
tt9324774,movie,A Woman Is a Woman,,85,Drama,3.8
tt0072417,movie,A Woman Under the Influence,,155,"Drama,Romance",7.6
tt0108591,tvSeries,A Woman's Guide to Adultery,,149,Drama,7.6
tt1620680,movie,A Wrinkle in Time,,109,"Adventure,Family,Fantasy",7.6
tt0034405,movie,A Yank in the R.A.F.,,98,"Action,Adventure,Drama",7.4
tt0088009,movie,Rok spokojnego slonca,,110,"Drama,Romance,War",7.4
tt0090366,movie,A Zed & Two Noughts,,115,"Comedy,Drama",7.4
tt0212720,movie,A.I. Artificial Intelligence,,146,"Drama,Sci-Fi",6.5
tt0221794,movie,ABCD,,105,Drama,6.5
tt13491066,movie,ABCD,,143,"Drama,Romance",6.5
tt0317052,movie,AKA,,123,"Drama,Romance",7.2
tt0149568,movie,Aa Ab Laut Chalen,,177,"Drama,Musical,Romance",7.2
tt0106203,movie,Aaina,,149,"Drama,Romance",7.2
tt0154178,movie,Aaina,,150,Drama,5.1
tt0178186,movie,Aandhi,,133,"Drama,Romance",5.1
tt0247911,movie,Aap Mujhe Achche Lagne Lage,,180,"Action,Drama,Romance",5.1
tt0284811,movie,Aarzoo,,175,"Drama,Romance",6
tt0149573,movie,Aashiqui,,152,"Drama,Musical,Romance",6
tt0402014,movie,Ab Tak Chhappan,,129,"Action,Crime,Drama",6
tt0267248,movie,Abandon,,99,"Drama,Mystery,Romance",7.2
tt0041084,movie,Abandoned,,79,"Crime,Drama,Film-Noir",7.2
tt0048585,movie,Gli sbandati,,102,Drama,7.2
tt0264100,movie,TorzÃ³k,,100,Drama,5.2
tt10820876,movie,Abandoned,,76,Horror,5.2
tt2738088,tvSeries,Abandoned,,22,Reality-TV,5.2
tt4519006,movie,Abandoned,,86,"Adventure,Drama,Thriller",2.6
tt6150820,tvSeries,Abandoned,,60,Documentary,2.6
tt0168446,movie,Aberdeen,,113,Drama,2.6
tt3429014,movie,Heung Gong zai,,97,Family,3.5
tt8648232,movie,Aberdeen,,88,Drama,3.5
tt0069671,movie,Abhimaan,,122,"Drama,Musical",3.5
tt0075621,movie,Abhimaan,,146,,7.9
tt0090580,movie,Abhimaan,,153,Drama,5
tt8682052,movie,Abhimaan,,132,Family,7.7
tt0217979,movie,Ablaze,,97,"Action,Drama,Thriller",7
tt14813560,movie,Ablaze,,81,Documentary,7.2
tt0199314,movie,About Adam,,97,"Comedy,Romance",7.9
tt0257360,movie,About Schmidt,,125,"Comedy,Drama",7
tt0276751,movie,About a Boy,,101,"Comedy,Drama,Romance",6.8
tt2666270,tvSeries,About a Boy,,22,"Comedy,Drama,Romance",7.4
tt2381079,movie,Above All Else: The Everest Dream,,49,"Adventure,Documentary",8.6
tt0035605,movie,Above Suspicion,,90,"Drama,Thriller",7.3
tt0109034,movie,Above Suspicion,,95,"Drama,Thriller",8.2
tt0219469,movie,Above Suspicion,,92,Drama,6.5
tt1247637,tvSeries,Above Suspicion,,46,"Crime,Drama,Thriller",6.5
tt5688068,movie,Above Suspicion,,104,"Action,Biography,Crime",3.9
tt0094602,movie,Above the Law,,99,"Action,Crime,Drama",5.8
tt0109035,movie,Above the Rim,,96,"Crime,Drama,Sport",8.2
tt0081974,movie,Absence of Malice,,116,"Drama,Romance,Thriller",8
tt0300902,movie,Absolon,,96,"Action,Sci-Fi,Thriller",9
tt0090585,movie,Absolute Beginners,,108,"Drama,Musical,Romance",5.9
tt0118548,movie,Absolute Power,,121,"Action,Crime,Drama",7.1
tt0386149,tvSeries,Absolute Power,,29,Comedy,7.9
tt0081975,movie,Absolution,,95,"Drama,Mystery,Thriller",6.6
tt3442634,movie,Henkesi edestÃ¤,,92,"Drama,Thriller",8.3
tt3503840,movie,Absolution,,96,"Action,Adventure,Crime",6.6
tt0380164,movie,Akasia,,103,"Horror,Thriller",5.9
tt1517146,movie,Acacia,,100,Drama,6.1
tt0272440,movie,According to Spencer,,94,"Comedy,Drama,Romance",5.7
tt0109040,movie,Ace Ventura: Pet Detective,,86,Comedy,5.1
tt0115084,tvSeries,Ace Ventura: Pet Detective,,30,"Animation,Comedy,Family",7.5
tt0112281,movie,Ace Ventura: When Nature Calls,,90,"Adventure,Comedy,Crime",6.9
tt0068168,movie,Across 110th Street,,102,"Action,Crime,Drama",5.6
tt0109042,movie,Across the Moon,,88,"Comedy,Drama,Romance",6.9
tt0101268,movie,Across the Tracks,,100,"Drama,Sport",5.5
tt0144080,movie,Act of War,,94,Action,4.7
tt0094612,movie,Action Jackson,,96,"Action,Comedy,Crime",7.6
tt0403935,movie,Action Jackson,,144,"Action,Crime,Thriller",7
tt0357414,movie,Adam & Evil,,90,Horror,9.6
tt0013817,movie,Adam's Rib,,102,Drama,7.6
tt0041090,movie,Adam's Rib,,101,"Comedy,Drama,Romance",6.7
tt0069553,tvSeries,Adam's Rib,,30,Comedy,7.8
tt0106220,movie,Addams Family Values,,94,"Comedy,Fantasy",7.5
tt0118556,movie,Addicted to Love,,100,"Comedy,Romance",5
tt0122864,movie,Addicted to Love,,87,"Adult,Thriller",5.1
tt1713439,movie,Addicted to Love,,112,"Comedy,Drama,Romance",6.7
tt0357031,movie,Poco piÃ¹ di un anno fa,,101,"Drama,Romance",6.7
tt0115471,movie,Adrenalin: Fear the Rush,,77,"Action,Sci-Fi,Thriller",7.1
tt0197213,movie,Adorenarin doraibu,,112,Comedy,7.1
tt0092513,movie,Adventures in Babysitting,,102,"Adventure,Comedy,Crime",6.3
tt0033317,movie,Adventures of Captain Marvel,,216,"Action,Adventure,Fantasy",6.3
tt0246514,movie,Viktor Vogel - Commercial Man,,108,"Comedy,Romance",8.1
tt0377340,movie,Aetbaar,,152,"Action,Drama,Musical",8.1
tt0118564,movie,Affliction,,114,"Drama,Mystery,Thriller",7.2
tt0292894,movie,Affliction,,45,Documentary,7.4
tt1332644,movie,Yanggaw,,95,"Drama,Horror",6.2
tt13886688,movie,Affliction,,90,"Horror,Thriller",6.5
tt4766342,movie,Affliction,,70,Documentary,6
tt0386273,movie,Afghan Stories,,60,Documentary,7.2
tt0088680,movie,After Hours,,97,"Comedy,Crime,Drama",7.6
tt0096530,tvSeries,After Hours,,30,News,5.9
tt0145598,tvSeries,After Hours,,25,Comedy,8.4
tt0341680,tvSeries,After Hours,,30,"Comedy,Music",7
tt0157007,movie,After Image,,92,"Drama,Thriller",6.3
tt0165078,movie,Wandafuru raifu,,119,"Drama,Fantasy",7.3
tt2920656,movie,After Life,,110,"Comedy,Drama",7.3
tt8398600,tvSeries,After Life,,30,"Comedy,Drama",7.7
tt0244955,movie,After Stonewall,,88,"Biography,Documentary,History",6.9
tt0060200,movie,Caccia alla volpe,,103,"Comedy,Crime",6.1
tt0099411,movie,DespuÃ©s de la tormenta,,105,Drama,8.2
tt0242410,movie,DespuÃ©s de la tormenta,,95,Drama,3.6
tt5294966,movie,Umi yori mo mada fukaku,,118,"Comedy,Drama",7.1
tt0367479,movie,After the Sunset,,97,"Action,Comedy,Crime",6.8
tt0027260,movie,After the Thin Man,,112,"Comedy,Crime,Mystery",6.8
tt0118566,movie,Afterglow,,119,"Comedy,Drama,Romance",6.1
tt2187003,movie,Paanch Adhyay,,113,"Drama,Romance",7.4
tt0352143,movie,Aftermath: The Remnants of War,,74,"Documentary,War",6.4
tt0098996,movie,Aftershock,,91,"Action,Sci-Fi",5.1
tt1393746,movie,Tang shan da di zhen,,135,"Drama,History",9
tt1780762,movie,Aftershock,,89,"Action,Adventure,Horror",7.5
tt0014650,movie,Against All Odds,,50,Western,7.1
tt0086859,movie,Against All Odds,,128,"Action,Adventure,Crime",7.1
tt1183325,tvSeries,Against All Odds,,60,Documentary,8.7
tt0312329,movie,Against the Ropes,,110,"Biography,Drama,Romance",7
tt0313911,movie,Agent Cody Banks,,102,"Action,Adventure,Comedy",7.8
tt0358349,movie,Agent Cody Banks 2: Destination London,,100,"Action,Adventure,Comedy",8.1
tt0218080,movie,Agent Red,,95,"Action,Drama,Thriller",7.2
tt0098999,movie,Agneepath,,174,"Action,Crime,Drama",8.8
tt1849718,movie,Agneepath,,174,"Action,Crime,Drama",8.8
tt0160509,movie,Agnes Browne,,92,"Comedy,Drama,Romance",7.7
tt0088683,movie,Agnes of God,,98,"Drama,Mystery",7.9
tt0115484,movie,Agni Sakshi,,142,"Drama,Musical,Romance",8.8
tt0154120,movie,Agni Sakshi,,151,Drama,7
tt0872301,tvSeries,Aa Megamisama,,25,"Animation,Comedy,Drama",7.2
tt0265018,movie,Aa! Megamisama! The Movie,,106,"Animation,Comedy,Drama",7.7
tt0364930,movie,Aileen: Life and Death of a Serial Killer,,93,"Crime,Documentary",8.1
tt0099005,movie,Air America,,113,"Action,Comedy,War",5.6
tt0170873,tvSeries,Air America,,60,"Action,Adventure",7.1
tt0118570,movie,Air Bud,,98,"Comedy,Drama,Family",7.4
tt0140796,movie,Air Bud: Golden Receiver,,90,"Comedy,Family,Sport",7.9
tt0118571,movie,Air Force One,,124,"Action,Drama,Thriller",5.2
tt0318281,movie,Air Marshal,,90,"Action,Adventure,Drama",6.3
tt0109068,movie,Airheads,,92,"Comedy,Crime,Music",8.3
tt0083530,movie,Airplane II: The Sequel,,85,"Comedy,Sci-Fi",7.5
tt0080339,movie,Airplane!,,88,Comedy,7.6
tt0065377,movie,Airport,,137,"Action,Drama,Thriller",8.1
tt0115087,tvSeries,Airport,,30,Documentary,6.2
tt8908164,movie,Airport,,147,Drama,7
tt0418460,movie,Aitraaz,,160,"Drama,Romance,Thriller",7.3
tt0278291,movie,Ajnabee,,165,"Action,Crime,Drama",6.9
tt0112313,movie,Akele Hum Akele Tum,,160,Drama,7
tt0094625,movie,Akira,,124,"Action,Animation,Drama",7.8
tt5700962,movie,Akira,,134,"Drama,Romance",7.4
tt0036590,movie,Alaska,,76,"Adventure,Crime,Drama",8.1
tt0115493,movie,Alaska,,109,"Adventure,Family",8.4
tt0132678,movie,Alaska,,45,"Drama,Thriller",6
tt2290397,movie,Alaska,,125,"Drama,Romance",7
tt8040482,movie,Alaska,,85,Drama,8.4
tt9875554,movie,Alaska,,72,Drama,7.9
tt0115495,movie,Albino Alligator,,94,"Crime,Drama,Thriller",6.6
tt0029850,movie,Aleksandr Nevskiy,,112,"Action,Biography,Drama",6.5
tt0048937,movie,Alexander the Great,,143,"Biography,Drama,History",6.5
tt0081148,movie,O Megalexandros,,210,"Drama,History",5.9
tt0243559,movie,Sikandar,,146,"Drama,History,War",5.9
tt0480507,movie,Alexander the Great,,80,Animation,8.8
tt1660303,movie,Alexander the Great,,65,"Action,Drama",8.8
tt0029852,movie,Alexander's Ragtime Band,,106,"Drama,Music,Musical",7.6
tt0060086,movie,Alfie,,114,"Comedy,Drama",7.6
tt0060086,movie,Alfie,,114,"Comedy,Drama",7.6
tt0375173,movie,Alfie,,103,"Comedy,Drama,Romance",7.6
tt0375173,movie,Alfie,,103,"Comedy,Drama,Romance",7.7
tt0248667,movie,Ali,,157,"Biography,Drama,Sport",7.5
tt2006051,movie,Ali,,88,Drama,7.7
tt7425522,movie,Ali,,130,"Adventure,Sport",8.1
tt9861522,movie,Ali,,110,Drama,8.2
tt0284837,movie,Ali G Indahouse,,85,Comedy,8.5
tt0260688,movie,"Ali Zaoua, prince de la rue",,99,"Crime,Drama",7.5
tt0071141,movie,Angst essen Seele auf,,92,"Drama,Romance",6.7
tt0269329,movie,Betty Fisher et autres histoires,,103,"Comedy,Crime,Drama",8
tt0019630,movie,Alibi,,91,"Action,Crime,Romance",7
tt0021598,movie,Alibi,,75,Mystery,5.8
tt0034446,movie,Alibi,,82,"Crime,Mystery",3.9
tt0047808,movie,Alibi,,103,"Crime,Drama",6.5
tt0064001,movie,L'alibi,,106,Drama,7.9
tt0827170,movie,Alibi,,86,Comedy,7.6
tt0073955,tvSeries,Alice,,30,Comedy,6.8
tt0073955,tvSeries,Alice,,30,Comedy,7.1
tt0095715,movie,Neco z Alenky,,86,"Adventure,Animation,Fantasy",5.1
tt0095715,movie,Neco z Alenky,,86,"Adventure,Animation,Fantasy",6.9
tt0099012,movie,Alice,,106,"Comedy,Romance",6.4
tt0099012,movie,Alice,,106,"Comedy,Romance",6.2
tt0350513,movie,Alice,,50,Drama,5.5
tt0350513,movie,Alice,,50,Drama,6
tt0459072,movie,Alice,,102,Drama,6.8
tt0459072,movie,Alice,,102,Drama,7.7
tt0932922,movie,Alice,,85,Fantasy,8.2
tt0932922,movie,Alice,,85,Fantasy,8.1
tt1010295,movie,Alice,,85,Fantasy,7.8
tt1010295,movie,Alice,,85,Fantasy,9.5
tt1447826,tvSeries,Alice,,60,Drama,7
tt1447826,tvSeries,Alice,,60,Drama,5.3
tt1679529,movie,Alice,,99,Comedy,7
tt1679529,movie,Alice,,99,Comedy,4.6
tt2219896,movie,Alice,,82,Drama,6.9
tt2219896,movie,Alice,,82,Drama,6.8
tt9120416,movie,Alice,,103,"Comedy,Drama,Romance",7.3
tt9120416,movie,Alice,,103,"Comedy,Drama,Romance",7.2
tt0071115,movie,Alice Doesn't Live Here Anymore,,112,"Drama,Romance",6.7
tt2567026,movie,Alice Through the Looking Glass,,113,"Adventure,Family,Fantasy",8.2
tt0004873,movie,Alice in Wonderland,,52,"Adventure,Family,Fantasy",5.6
tt0004873,movie,Alice in Wonderland,,52,"Adventure,Family,Fantasy",6
tt0021599,movie,Alice in Wonderland,,55,Fantasy,6.5
tt0021599,movie,Alice in Wonderland,,55,Fantasy,8.3
tt0023753,movie,Alice in Wonderland,,76,"Adventure,Family,Fantasy",7.1
tt0023753,movie,Alice in Wonderland,,76,"Adventure,Family,Fantasy",6.3
tt0042189,movie,Alice in Wonderland,,76,"Action,Animation,Family",6.6
tt0042189,movie,Alice in Wonderland,,76,"Action,Animation,Family",7.6
tt0043274,movie,Alice in Wonderland,,75,"Adventure,Animation,Family",7.2
tt0043274,movie,Alice in Wonderland,,75,"Adventure,Animation,Family",6.4
tt0290406,movie,Alicia en el paÃ­s de las maravillas,,73,"Adventure,Family,Fantasy",6.7
tt0290406,movie,Alicia en el paÃ­s de las maravillas,,73,"Adventure,Family,Fantasy",7.1
tt0294084,tvSeries,Fushigi no kuni no Arisu,,24,"Adventure,Animation,Family",7.1
tt0294084,tvSeries,Fushigi no kuni no Arisu,,24,"Adventure,Animation,Family",5.6
tt1014759,movie,Alice in Wonderland,,108,"Adventure,Family,Fantasy",5.2
tt1014759,movie,Alice in Wonderland,,108,"Adventure,Family,Fantasy",4.7
tt1179797,tvSeries,Alice in Wonderland,,100,"Family,Fantasy",7.5
tt1179797,tvSeries,Alice in Wonderland,,100,"Family,Fantasy",5
tt2049386,movie,Alice in Wonderland,,99,"Fantasy,Musical",6.7
tt2049386,movie,Alice in Wonderland,,99,"Fantasy,Musical",6.7
tt0068190,movie,Alice's Adventures in Wonderland,,101,"Adventure,Family,Fantasy",5.7
tt0064002,movie,Alice's Restaurant,,111,"Comedy,Drama,Music",5.7
tt0327409,movie,Alien Hunter,,92,"Action,Adventure,Sci-Fi",5.7
tt0094631,movie,Alien Nation,,91,"Action,Sci-Fi",5.7
tt0096531,tvSeries,Alien Nation,,60,"Crime,Drama,Sci-Fi",8.2
tt0112974,movie,Alien Visitor,,92,"Drama,Sci-Fi",8.2
tt0092532,movie,Alien from L.A.,,87,"Adventure,Comedy,Sci-Fi",6.9
tt0370263,movie,AVP: Alien vs. Predator,,101,"Action,Adventure,Horror",6.4
tt0349079,movie,Alila,,123,"Comedy,Drama",7.3
tt0106246,movie,Alive,,120,"Biography,Drama,Thriller",5.7
tt0106246,movie,Alive,,120,"Biography,Drama,Thriller",6.9
tt0282251,movie,Vivante,,95,Drama,7.4
tt0282251,movie,Vivante,,95,Drama,7.8
tt0331834,movie,Alive,,119,"Action,Drama,Horror",6.7
tt0331834,movie,Alive,,119,"Action,Drama,Horror",7.7
tt0400150,movie,Alive,,85,"Comedy,Drama,Musical",5
tt0400150,movie,Alive,,85,"Comedy,Drama,Musical",7
tt0880504,movie,Zhivoy,,98,"Drama,Fantasy,Mystery",6.4
tt0880504,movie,Zhivoy,,98,"Drama,Fantasy,Mystery",9.5
tt3797214,movie,Sanda,,179,Drama,5.6
tt3797214,movie,Sanda,,179,Drama,6.4
tt7611352,movie,Alive,,91,"Horror,Thriller",6.7
tt7611352,movie,Alive,,91,"Horror,Thriller",7.5
tt8493136,movie,Alive,,91,"Horror,Thriller",7.4
tt8493136,movie,Alive,,91,"Horror,Thriller",7.6
tt9684016,movie,Alive,,95,"Adventure,Biography,Drama",7.6
tt9684016,movie,Alive,,95,"Adventure,Biography,Drama",7.2
tt9784048,movie,Jandar,,100,Drama,5.6
tt9784048,movie,Jandar,,100,Drama,5.9
tt0051346,movie,Alive and Kicking,,94,Comedy,8.2
tt0116631,movie,Indian Summer,,98,"Comedy,Drama,Romance",8.5
tt4329394,movie,Alive and Kicking,,88,"Documentary,History,Music",7.7
tt0098694,movie,Ah Long dik goo si,,95,Drama,7.1
tt0042192,movie,All About Eve,,138,Drama,7.3
tt0313028,tvSeries,Eveui modeun geot,,50,"Drama,Romance",7.5
tt1299669,tvSeries,All About Eve,,45,Drama,6.3
tt9652730,movie,National Theatre Live: All About Eve,,148,Drama,7.2
tt0297721,movie,Riri Shushu no subete,,146,"Crime,Drama,Music",8.3
tt0185125,movie,Todo sobre mi madre,,101,Drama,8.5
tt0239570,movie,All About You,,100,"Comedy,Drama,Romance",7.3
tt0367275,tvSeries,All About You,,15,"Documentary,Family",6.9
tt2302531,movie,Tutto parla di te,,83,Drama,8
tt0278295,movie,All About the Benjamins,,95,"Action,Comedy,Crime",8
tt0043171,tvSeries,All Around the Town,,30,"Music,Talk-Show",7.1
tt0096787,movie,All Dogs Go to Heaven,,84,"Animation,Comedy,Drama",7.4
tt0115509,movie,All Dogs Go to Heaven 2,,82,"Adventure,Animation,Family",6.6
tt1807921,movie,All I Want,,90,"Comedy,Drama,Romance",6.9
tt4946006,movie,All I Want,,91,"Comedy,Drama,Romance",7.1
tt0218705,movie,Vsichni moji blÃ­zcÃ­,,91,"Drama,War",6.2
tt0054614,movie,All Night Long,,91,"Drama,Music",6
tt0082001,movie,All Night Long,,87,"Comedy,Drama,Romance",6.1
tt0190230,movie,Ooru naito rongu,,90,"Crime,Drama,Horror",5.8
tt0197222,movie,All Night Long,,83,"Adult,Comedy",6.9
tt4588032,movie,All Night Long,,70,"Crime,Horror,Mystery",8.1
tt0118586,movie,All Over Me,,86,"Crime,Drama,Romance",5.9
tt0250202,movie,All Over the Guy,,95,"Comedy,Romance",8.3
tt0020629,movie,All Quiet on the Western Front,,152,"Drama,War",7.6
tt0020629,movie,All Quiet on the Western Front,,152,"Drama,War",6.4
tt0047811,movie,All That Heaven Allows,,89,"Drama,Romance",6.8
tt0078754,movie,All That Jazz,,123,"Drama,Music,Musical",7.7
tt0104147,movie,Do sing,,101,"Action,Comedy",7.3
tt0024822,movie,All of Me,,70,"Drama,Romance",6.7
tt0086873,movie,All of Me,,93,"Comedy,Fantasy,Romance",6.6
tt0099013,movie,All of Me,,76,"Drama,Romance",6.5
tt0445173,movie,All of Me,,73,Drama,7.7
tt2800964,movie,All of Me,,54,"Documentary,Drama",8.4
tt4022534,movie,LlÃ©vate mis amores,,90,"Biography,Documentary",6.7
tt0286261,movie,All or Nothing,,128,Drama,7.8
tt2758408,movie,All or Nothing,,71,Thriller,6.9
tt2806500,movie,All or Nothing,,85,"Biography,Comedy,Documentary",8
tt3868240,movie,Vsetko alebo nic,,107,"Comedy,Romance",8.6
tt0041113,movie,All the King's Men,,110,"Drama,Film-Noir",8.4
tt0084793,movie,Tian xia di yi,,100,"Action,Drama",7.7
tt0405676,movie,All the King's Men,,128,"Drama,Thriller",8.6
tt0120584,movie,All the Little Animals,,112,"Adventure,Drama,Thriller",7.2
tt0074119,movie,All the President's Men,,138,"Biography,Drama,History",5.7
tt0149624,movie,All the Pretty Horses,,116,"Drama,Romance,Western",5.7
tt0252223,movie,All the Queen's Men,,99,"Action,Comedy,Drama",6.9
tt0118590,movie,All the Rage,,105,"Comedy,Drama,Romance",6.9
tt0176426,movie,All the Rage,,99,"Comedy,Drama",8.3
tt5272796,movie,All the Rage (Saved by Sarno),,94,"Biography,Documentary,Drama",8.3
tt0299458,movie,All the Real Girls,,108,"Drama,Romance",7.2
tt0085154,movie,All the Right Moves,,91,"Drama,Romance,Sport",7.2
tt2381087,tvSeries,All the Right Moves,,60,Reality-TV,7.2
tt0099014,movie,All the Vermeers in New York,,87,"Comedy,Drama,Romance",7.2
tt0092534,movie,Allan Quatermain and the Lost City of Gold,,99,"Action,Adventure,Comedy",6.4
tt0181875,movie,Almost Famous,,122,"Adventure,Comedy,Drama",6.4
tt2184065,tvSeries,Yalan DÃ¼nya,,190,Comedy,7.5
tt0119053,movie,Almost Heroes,,90,"Adventure,Comedy,Western",7.5
tt1893438,tvSeries,Almost Heroes,,30,Comedy,9
tt0021602,movie,Aloha,,90,"Drama,Romance",9
tt1243974,movie,Aloha,,105,"Comedy,Drama,Romance",6.8
tt0022215,movie,Odna,,90,Drama,6.8
tt0022408,movie,Sola,,79,Drama,8.1
tt0053239,movie,Sam,,94,"Drama,War",8.1
tt0186559,movie,Sola,,101,Drama,6.9
tt0263053,movie,Alone,,88,"Horror,Mystery,Thriller",6.9
tt0301799,movie,Sami,,77,"Drama,Thriller",6.3
tt0433770,movie,Allein,,88,Drama,6.3
tt0484090,movie,Alone,,105,"Drama,Horror,Thriller",6.4
tt0846770,movie,Alone,,56,"Drama,Thriller",6.4
tt10192566,movie,Alone,,92,"Horror,Thriller",7.7
tt10332854,movie,Alone,,81,Thriller,7.7
tt1322930,movie,Issiz Adam,,113,"Drama,Romance",7.7
tt2660068,movie,Gudu,,89,"Documentary,Family",7.7
tt3689680,movie,Alone,,49,"Horror,Thriller",5.6
tt4034112,movie,Alone,,70,Drama,5.6
tt4271730,movie,Alone,,133,Horror,6.7
tt4653938,movie,Solos,,92,Drama,6.7
tt4803766,tvSeries,Alone,,44,"Documentary,Reality-TV",5.5
tt5494382,movie,Hon-ja,,90,Drama,5.5
tt7711170,movie,Alone,,98,"Drama,Horror,Mystery",7.3
tt8610036,movie,Alone,,93,Thriller,7.3
tt9062580,movie,Alone,,69,"Adventure,Drama,Sci-Fi",8.6
tt0078292,movie,Solos en la madrugada,,102,Drama,8.6
tt0078292,movie,Solos en la madrugada,,102,Drama,8.4
tt0083542,movie,Alone in the Dark,,92,"Horror,Thriller",8.4
tt0083542,movie,Alone in the Dark,,92,"Horror,Thriller",7.7
tt0369226,movie,Alone in the Dark,,99,"Action,Horror,Sci-Fi",7.7
tt0369226,movie,Alone in the Dark,,99,"Action,Horror,Sci-Fi",7.5
tt0343135,movie,Along Came Polly,,90,"Comedy,Romance",7.5
tt0164334,movie,Along Came a Spider,,104,"Drama,Thriller",5.6
tt0206545,movie,Along for the Ride,,99,Drama,5.6
tt3986978,movie,Along for the Ride,,90,Documentary,9.3
tt0058898,movie,"Alphaville, une Ã©trange aventure de Lemmy Caution",,99,"Drama,Mystery,Sci-Fi",9.3
tt0080360,movie,Altered States,,102,"Horror,Sci-Fi,Thriller",7.8
tt0060095,movie,Alvarez Kelly,,116,Western,7.8
tt0088701,movie,Always,,105,"Drama,Romance",6.4
tt0088701,movie,Always,,105,"Drama,Romance",6.4
tt0096794,movie,Always,,122,"Drama,Fantasy,Romance",5.5
tt0096794,movie,Always,,122,"Drama,Fantasy,Romance",5.5
tt2082180,movie,O-jik geu-dae-man,,108,"Action,Drama,Romance",8.2
tt2082180,movie,O-jik geu-dae-man,,108,"Action,Drama,Romance",8.2
tt3220890,movie,Always,,99,"Drama,Romance",6.1
tt3220890,movie,Always,,99,"Drama,Romance",6.1
