titleId,titleType,originalTitle,runtimeMinutes,averageRating
tt0087100,movie,Crimes of Passion,107,4.8
tt0488814,tvSeries,Crimes of Passion,30,7.5
tt3136490,movie,Yi Chang Feng Hua Xue Yue De Shi,114,7.7
tt0090886,movie,Crimes of the Heart,105,5.6
tt0362525,movie,Crimes of the Heart,50,7.8
tt0109502,movie,Criminal,87,5.2
tt0112738,movie,Criminal,123,3.7
tt0362526,movie,Criminal,87,4.6
tt3014866,movie,Criminal,113,3.4
tt0371280,movie,Talaye sorkh,97,4.1
tt0337103,movie,Les riviÃ¨res pourpres 2 - Les anges de l'apocalypse,100,7.6
tt0112740,movie,Crimson Tide,116,5.5
tt0041268,movie,Criss Cross,84,6.5
tt0281749,movie,Criss Cross,88,7.9
tt8665840,movie,Crisscross,116,7.1
tt0092798,movie,Critical Condition,97,7.1
tt1196136,movie,Critical Condition,83,6.7
tt0090887,movie,Critters,86,3.6
tt0101627,movie,Critters 3,86,6.4
tt0101628,movie,Critters 4,87,3.9
tt0296492,movie,Ageo,102,5
tt0377707,movie,Chorakhe,92,7.9
tt10987040,movie,Crocodile,97,6.7
tt3887748,movie,Bwaya,88,8.7
tt0257510,movie,Crocodile 2: Death Swamp,89,8.4
tt0090555,movie,Crocodile Dundee,97,4.2
tt0231402,movie,Crocodile Dundee in Los Angeles,95,7.2
tt0387775,tvSeries,Sakigake!! Cromartie KÃ´kÃ´,12,7.2
tt0065593,movie,Cromwell,139,6.5
tt1326755,movie,Cromwell,70,6.5
tt0104029,movie,Cronos,94,5.4
tt0109504,movie,Crooklyn,115,5.4
tt0331225,movie,Crop Circles: Quest for Truth,115,4
tt0085380,movie,Cross Creek,127,4
tt0074695,movie,Cross of Iron,132,7
tt0039286,movie,Crossfire,86,7
tt0211323,movie,Crossfire,90,9.7
tt0266870,movie,Kurosufaia,115,9.7
tt1034397,movie,Les insoumis,91,7.2
tt13736456,movie,Crossfire,122,5.2
tt0019043,movie,JÃ»jiro,81,2.2
tt0019043,movie,JÃ»jiro,81,7.8
tt0034622,movie,Crossroads,83,7.8
tt0034622,movie,Crossroads,83,7.1
tt0047724,tvSeries,Crossroads,30,7.7
tt0047724,tvSeries,Crossroads,30,7.6
tt0057741,tvSeries,Crossroads,30,9.4
tt0057741,tvSeries,Crossroads,30,8.3
tt0090888,movie,Crossroads,99,8.7
tt0090888,movie,Crossroads,99,6.1
tt0103392,tvSeries,Crossroads,60,7.5
tt0103392,tvSeries,Crossroads,60,8
tt0195260,movie,Shi zi jie tou,110,6.2
tt0195260,movie,Shi zi jie tou,110,1.3
tt0263136,movie,Birlesen yollar,99,9
tt0263136,movie,Birlesen yollar,99,5.9
tt0264970,tvSeries,Crossroads,24,6.5
tt0264970,tvSeries,Crossroads,24,8.2
tt0275022,movie,Crossroads,93,6.5
tt0275022,movie,Crossroads,93,7.3
tt0986563,tvSeries,Crossroads,30,6.9
tt0986563,tvSeries,Crossroads,30,5.8
tt1111954,movie,Taghato,102,6.4
tt1111954,movie,Taghato,102,7.7
tt1158695,movie,Paupahan,50,7.5
tt1158695,movie,Paupahan,50,6.8
tt1842448,movie,Railways: Ai o tsutaerare nai otona-tachi e,122,5.8
tt1842448,movie,Railways: Ai o tsutaerare nai otona-tachi e,122,7.1
tt1848834,movie,Crossroads,87,6.5
tt1848834,movie,Crossroads,87,6.6
tt2219370,movie,3 Yol,116,7.2
tt2219370,movie,3 Yol,116,6.2
tt4080474,movie,Perekrestok,65,6.8
tt4080474,movie,Perekrestok,65,6.3
tt5994796,tvSeries,Bodrum Masali,120,4.8
tt5994796,tvSeries,Bodrum Masali,120,5.7
tt7109900,movie,Kavaludaari,143,7.3
tt7109900,movie,Kavaludaari,143,5.8
tt0159382,movie,Croupier,94,6.4
tt0139134,movie,Cruel Intentions,97,3.6
tt0268755,movie,Watchtower,100,7.8
tt0861699,movie,Cruel and Unusual,63,7.8
tt2339942,movie,Cruel and Unusual,52,7.6
tt6572608,movie,Cruel and Unusual,102,6.3
tt0109508,movie,Crumb,119,5.8
tt0047726,tvSeries,Crusader,30,5.4
tt0104033,movie,Crush,97,6.3
tt0243693,tvSeries,Crush,30,6.8
tt0245407,movie,Crush,108,7.5
tt1170350,movie,Crush,82,7.9
tt1437224,movie,Korotkoe zamykanie,92,6.4
tt15173012,tvSeries,Crush,40,7.6
tt1590316,movie,Crush,77,8
tt2093977,movie,Crush,94,7
tt0422029,movie,Crutch,89,8.5
tt1555402,movie,Crutch,98,9.3
tt0317477,movie,Faryad,91,8.1
tt2106377,movie,Cry,101,6.4
tt8470356,movie,Cry,62,6.2
tt0092804,movie,Cry Freedom,157,6.4
tt0066960,movie,Cry Uncle,87,7.1
tt0099329,movie,Cry-Baby,85,7.3
tt0112750,movie,Crying Freeman,102,7.2
tt0079013,movie,Cuba,122,7.3
tt0123755,movie,Cube,90,7.1
tt0377713,movie,Cube Zero,97,2.7
tt0085382,movie,Cujo,93,7.4
tt0101959,movie,Gmar Gavi'a,105,2.8
tt0115994,movie,Curdled,88,8.2
tt0123948,movie,Cure,111,7.4
tt1872026,movie,Cure,93,7.8
tt0101635,movie,Curly Sue,101,5.8
tt0026252,movie,Curly Top,75,7.7
tt0094930,movie,Curse of the Queerwolf,86,7.4
tt0099333,movie,Cursed,85,6.3
tt0257516,movie,Cursed,97,6.2
tt2408488,tvSeries,Cursed,60,5.1
tt3705608,movie,Wyklety,112,7.2
tt4024312,movie,Cursed,81,7.8
tt8210856,tvSeries,Cursed,60,6.7
tt9803792,tvSeries,Prakeikti,21,7
tt0032373,movie,Curtain Call,63,6.3
tt0044256,tvSeries,Curtain Call,30,6.8
tt0494737,movie,KÃ¢ten-kÃ´ru,86,5.6
tt5824926,movie,Keoteunkol,100,7.4
tt0189456,movie,Cut,82,7.9
tt0382406,tvSeries,Cut,45,7.1
tt1390403,movie,Cut,87,8
tt1720905,movie,Cut,133,7.6
tt3177074,movie,Cut,79,7.6
tt3283828,tvSeries,Cut,26,8.4
tt0082220,movie,Cutter's Way,109,5.6
tt0112760,movie,Cutthroat Island,124,7.4
tt0097138,movie,Cyborg,86,7.9
tt0060926,movie,SaibÃ´gu 009,64,7.8
tt0188327,tvSeries,SaibÃ´gu 009,25,4.9
tt0372650,tvSeries,SaibÃ´gu 009,160,5.2
tt0112767,movie,XÃ­ch LÃ´,123,7.2
tt0284978,movie,Cypher,95,7.4
tt10179154,movie,Cypher,130,7.2
tt0186014,movie,Cypress Edge,90,4.9
tt0042367,movie,Cyrano de Bergerac,113,4.5
tt0042367,movie,Cyrano de Bergerac,113,7.8
tt0042367,movie,Cyrano de Bergerac,113,8
tt0099334,movie,Cyrano de Bergerac,137,8.1
tt0099334,movie,Cyrano de Bergerac,137,8.6
tt0099334,movie,Cyrano de Bergerac,137,7.4
tt0160166,movie,Cirano di Bergerac,113,5.1
tt0160166,movie,Cirano di Bergerac,113,5.4
tt0160166,movie,Cirano di Bergerac,113,4
tt0182028,movie,Cyrano de Bergerac,100,8
tt0182028,movie,Cyrano de Bergerac,100,8.3
tt0182028,movie,Cyrano de Bergerac,100,6.5
tt1329126,movie,Cyrano de Bergerac,140,8.1
tt1329126,movie,Cyrano de Bergerac,140,8
tt1329126,movie,Cyrano de Bergerac,140,5
tt0088979,movie,D.A.R.Y.L.,99,5.7
tt0085387,movie,D.C. Cab,100,8.3
tt0367631,movie,D.E.B.S.,91,7.7
tt0042369,movie,D.O.A.,83,3.2
tt0082226,movie,D.O.A.,90,8.8
tt0094933,movie,D.O.A.,96,6.7
tt0109520,movie,D2: The Mighty Ducks,106,6.6
tt0116000,movie,D3: The Mighty Ducks,104,6.9
tt7600716,movie,ADN,90,4
tt9362950,movie,DNA,126,6.6
tt9472282,tvSeries,DNA,321,7.7
tt0097142,movie,Dad,117,6
tt0118295,tvSeries,Dad,30,8.4
tt14111652,movie,Batya,76,8.3
tt1986914,movie,Oca,71,6.8
tt9391522,movie,Dad,88,6.5
tt0317303,movie,Daddy Day Care,92,8.2
tt0021775,movie,Daddy Long Legs,80,7.1
tt0047969,movie,Daddy Long Legs,126,7.2
tt14738492,movie,Daddy Long Legs,63,7.3
tt0166158,movie,Daddy and Them,101,4.1
tt0264508,movie,Dagon,98,8.7
tt0285728,movie,Dahmer,101,7.9
tt0037627,movie,Dakota,82,4.5
tt0071386,movie,Dakota,100,7.3
tt0094940,movie,Dakota,97,7.1
tt1278327,movie,Dakota,96,8.8
tt0315459,movie,Dallas 362,100,5.3
tt0104237,movie,Damage,111,8.8
tt1314177,movie,Damage,102,3.9
tt0077394,movie,Damien: Omen II,107,7.4
tt0051516,movie,Damn Yankees,111,7.1
tt0306708,movie,Oi gwan yue mung,94,8.2
tt0120576,movie,Dance with Me,126,6.6
tt11766802,movie,"Jahan, Ba Man Beraghs",94,7.4
tt1403147,movie,Dance with Me,82,7
tt4769258,movie,Tantsuy so mnoy,96,7.7
tt9529640,movie,Dansu wizu mÃ®,103,7.2
tt0088987,movie,Dance with a Stranger,96,8.5
tt0119879,movie,Perdita Durango,129,7.4
tt0805187,movie,Dance with the Devil,66,7.4
tt0127497,movie,Dancehall Queen,98,7.8
tt0289686,movie,Dancer,150,6.2
tt5097070,movie,Dancer,85,7.4
tt5787344,movie,Dancer,55,7.8
tt0168629,movie,Dancer in the Dark,140,7.5
tt0120643,movie,Dancing at Lughnasa,95,7.8
tt0217355,movie,Dancing at the Blue Iguana,123,6.7
tt0219636,movie,Dancing in September,107,7.8
tt0041277,movie,Dancing in the Dark,92,7.1
tt0090901,movie,Dancing in the Dark,93,7.8
tt0078593,tvSeries,Danger UXB,60,6.2
tt0062861,movie,Diabolik,105,6.4
tt0118892,movie,Dangerous Beauty,111,7.9
tt0101656,movie,Dangerous Game,98,9.5
tt0106660,movie,Snake Eyes,108,5.9
tt0252872,movie,Anametrisi,90,7.4
tt1065002,tvSeries,Dangerous Game,24,7.7
tt5815858,movie,Dangerous Game,94,8.5
tt0025032,movie,Dangerous Ground,68,6.4
tt0118927,movie,Dangerous Ground,95,6.9
tt0094947,movie,Dangerous Liaisons,119,7.7
tt0241629,movie,Kiken na kankei,97,7.4
tt2071441,movie,Wi-heom-han gyan-gye,110,6.8
tt0112792,movie,Dangerous Minds,99,8.2
tt0115149,tvSeries,Dangerous Minds,60,2.5
tt0087144,movie,La diagonale du fou,110,7.8
tt0337960,movie,Danny Deckchair,100,7.7
tt0298293,movie,Danny in the Sky,88,7.7
tt0118928,movie,Dante's Peak,108,7.8
tt1259073,tvSeries,Hikari to mizu no Daphne,25,6.9
tt0052722,movie,Darby O'Gill and the Little People,93,8.1
tt0287978,movie,Daredevil,103,4.3
tt3322312,tvSeries,Daredevil,54,6.9
tt0227890,tvSeries,Dark Ages,30,3.1
tt0224626,movie,Dark Asylum,83,6
tt0279331,movie,Dark Blue,118,6.3
tt1319636,tvSeries,Dark Blue,60,7.8
tt1934226,movie,Dark Blue,85,9.1
tt0244479,movie,TmavomodrÃ½ svet,112,7.8
tt0042379,movie,Dark City,98,4.3
tt0101661,movie,Dark City,97,7
tt0118929,movie,Dark City,100,7.4
tt0319193,movie,Ciudades oscuras,113,6
tt0032383,movie,Dark Command,94,4.9
tt0235327,movie,Dark Days,82,5.8
tt6720734,tvSeries,Os Dias Eram Assim,37,6.7
tt0085496,movie,Entre tinieblas,114,6.7
tt0333303,movie,Dark Harvest,89,5.7
tt2939114,movie,Dark Harvest,90,5.4
tt0391044,movie,Dark Heaven,87,8.2
tt2236968,movie,Cielo Oscuro,75,8
tt3256638,movie,Sawan mued,102,6
tt0039302,movie,Dark Passage,106,6.6
tt0116030,movie,Dark Planet,99,5.9
tt0972558,movie,Obitaemyy ostrov,115,5.3
tt0013051,movie,Dark Secrets,60,5.4
tt0116031,movie,Dark Secrets,91,3.2
tt0189460,movie,Dark Secrets,73,7.8
tt0099363,tvSeries,Dark Shadows,45,7.8
tt1077368,movie,Dark Shadows,113,7.8
tt0069945,movie,Dark Star,83,6.2
tt0101663,movie,Dark Star,87,6.8
tt0031210,movie,Dark Victory,104,5.7
tt0163596,movie,Dark Water,92,8
tt0308379,movie,Honogurai mizu no soko kara,101,7.3
tt0382628,movie,Dark Water,105,7.1
tt2418406,movie,Woeng pisat,88,8
tt7259100,movie,Chyornaya voda,113,6.2
tt0036745,movie,Dark Waters,90,7.4
tt0049761,movie,Siraa Fil-Mina,120,7.1
tt0109550,movie,Dark Waters,94,6.5
tt1677677,movie,Dark Waters,76,5.7
tt9071322,movie,Dark Waters,126,5.1
tt0116032,movie,Darkdrive,88,5.9
tt0099365,movie,Darkman,96,8.2
tt0247896,tvSeries,Tamas,297,8
tt0273517,movie,Darkness,88,6.4
tt0289146,movie,T.M.A.,100,5.3
tt10481954,movie,Buio,96,6.5
tt7218390,tvSeries,Darkness,42,8.1
tt0131349,movie,Darkness Falls,90,6.6
tt0131349,movie,Darkness Falls,90,6.9
tt0282209,movie,Darkness Falls,86,4.2
tt0282209,movie,Darkness Falls,86,4.6
tt6647564,movie,Anderson Falls,84,6.5
tt6647564,movie,Anderson Falls,84,7.3
tt0109553,movie,DÃ¢kusaido burÃ»su,83,7.7
tt0056392,movie,Rakas...,80,5.9
tt0059084,movie,Darling,128,6
tt0875581,movie,Darling,94,3.5
tt0881233,movie,Darling,93,3.2
tt1085806,movie,Darling,128,7.4
tt13696316,movie,Darling,150,6.8
tt1649303,movie,Darling,151,6.8
tt4087850,movie,Darling,126,7.2
tt4126394,movie,Darling,78,7.2
tt5698986,movie,Darling,103,6.9
tt0065611,movie,Darling Lili,136,6.9
tt0349333,movie,Darna Mana Hai,121,6.8
tt0109555,movie,Darr,178,6.8
tt0082096,movie,Das Boot,149,6.2
tt5830254,tvSeries,Das Boot,60,6.2
tt0050292,movie,Daughter of Dr. Jekyll,71,5.9
tt0067690,movie,Les lÃ¨vres rouges,87,5.9
tt0124337,movie,Daughters of Darkness,62,8.4
tt0106673,movie,Dave,110,8.4
tt2099595,movie,Dave,94,7.4
tt2436488,movie,Dave,60,7.4
tt8531222,tvSeries,Dave,30,9.2
tt9253366,tvSeries,Dave,25,9.2
tt0026266,movie,"The Personal History, Adventures, Experience, & Observation of David Copperfield the Younger",130,7
tt0327277,tvSeries,David Copperfield,25,7
tt0336247,movie,David Copperfield,67,7.6
tt0132914,movie,David Searching,101,7.6
tt0055892,movie,David and Lisa,95,7.2
tt0077402,movie,Dawn of the Dead,127,7.2
tt0077402,movie,Dawn of the Dead,127,8.4
tt0363547,movie,Dawn of the Dead,101,8.4
tt0363547,movie,Dawn of the Dead,101,7
tt0070460,movie,La nuit amÃ©ricaine,116,7
tt0075913,movie,Day of the Animals,97,3.8
tt0088993,movie,Day of the Dead,101,3.8
tt0021786,movie,Daybreak,85,8.4
tt0039304,movie,Daybreak,81,8.4
tt0128154,movie,Daybreak,87,7.9
tt0219640,movie,Daybreak,94,7.9
tt0330200,movie,Daybreak,90,7.7
tt0347457,movie,Om jag vÃ¤nder mig om,110,7.7
tt0400888,movie,Tianming,116,8.1
tt1196140,movie,Daybreak,75,8.1
tt1695352,tvSeries,Daybreak,150,6.6
tt7060750,movie,Daybreak,85,6
tt8755226,tvSeries,Daybreak,60,6.3
tt0116040,movie,Daylight,114,6.3
tt1254978,movie,Daylight,75,6.3
tt2359002,movie,Daglicht,114,6.3
tt2362036,movie,Daylight,97,7
tt0282526,movie,Giorni,83,7
tt1123374,movie,Days,98,7
tt11697820,movie,Rizi,127,7
tt5897818,tvSeries,Days,24,6.8
tt0101258,movie,Ah Fei jing juen,100,6.8
tt0077405,movie,Days of Heaven,94,6.8
tt0099371,movie,Days of Thunder,107,6.8
tt0055895,movie,Days of Wine and Roses,117,5.4
tt0106677,movie,Dazed and Confused,102,5.4
tt0064212,movie,De Sade,113,5.4
tt0352277,movie,De-Lovely,125,5.4
tt0284045,movie,Dead Above Ground,90,5.1
tt0101669,movie,Dead Again,107,5.1
tt4928412,movie,Dedeu eogein,92,5.1
tt8077310,movie,Dead Again,75,5.1
tt0103873,movie,Braindead,104,8.8
tt0254252,movie,Dead Awake,100,8.8
tt1501652,movie,Dead Awake,93,8.8
tt3778010,movie,Dead Awake,99,8.8
tt0097166,movie,Dead Bang,102,8.2
tt0059091,movie,Dead Birds,85,8.2
tt0377749,movie,Dead Birds,91,8.2
tt0097162,movie,Dead Calm,96,8.2
tt0111467,movie,Dead Can Dance: Toward the Within,77,6.5
tt0433969,movie,Dead Doll,78,6.5
tt0028773,movie,Dead End,93,6.5
tt0028773,movie,Dead End,93,6.5
tt0064213,movie,Si jiao,105,6.7
tt0064213,movie,Si jiao,105,6.7
tt0078893,movie,Bon Bast,95,6.7
tt0078893,movie,Bon Bast,95,6.7
tt0131260,movie,Dead End,88,5.6
tt0131260,movie,Dead End,88,5.6
tt0157515,movie,Dead End,93,5.6
tt0157515,movie,Dead End,93,5.6
tt0176646,movie,Dead End,95,8.3
tt0176646,movie,Dead End,95,8.3
tt0209367,movie,Strada senza uscita,91,8.3
tt0209367,movie,Strada senza uscita,91,8.3
tt0308152,movie,Dead End,85,6.6
tt0308152,movie,Dead End,85,6.6
tt0377750,movie,Dead End,80,6.6
tt0377750,movie,Dead End,80,6.6
tt0433901,movie,Bonbast,115,8.1
tt0433901,movie,Bonbast,115,8.1
tt0833438,movie,Dead End,90,8.1
tt0833438,movie,Dead End,90,8.1
tt10022234,tvSeries,Dead End,5,8.7
tt10022234,tvSeries,Dead End,5,8.7
tt1082820,movie,Dead End,92,8.7
tt1082820,movie,Dead End,92,8.7
tt1723108,movie,Dead End,90,6.4
tt1723108,movie,Dead End,90,6.4
tt1956469,movie,Dead End,105,6.4
tt1956469,movie,Dead End,105,6.4
tt2093980,movie,Dead End,95,7.5
tt2093980,movie,Dead End,95,7.5
tt3521148,movie,Dead End,95,7.5
tt3521148,movie,Dead End,95,7.5
tt4475130,movie,Dead End,59,6.7
tt4475130,movie,Dead End,59,6.7
tt8431432,tvSeries,Dead End,45,6.7
tt8431432,tvSeries,Dead End,45,6.7
tt9139660,movie,Punto Muerto,77,7
tt9139660,movie,Punto Muerto,77,7
tt0094961,movie,Dead Heat,86,7
tt0094961,movie,Dead Heat,86,7
tt0277744,movie,Dead Heat,94,5.2
tt0277744,movie,Dead Heat,94,5.2
tt0060287,movie,Dead Heat on a Merry-Go-Round,104,5.2
tt0308153,movie,Dead Leaves,80,5.2
tt0439533,movie,Deddo ribusu,55,8.4
tt0112817,movie,Dead Man,121,8.4
tt0092841,movie,Dead Man Walking,90,8.4
tt0112818,movie,Dead Man Walking,122,8.4
tt0907886,movie,Povratak mrtvog covjeka,85,7.2
tt0118301,movie,Dead Man on Campus,96,7.2
tt0369359,movie,Dead Meat,80,7.2
tt0083798,movie,Dead Men Don't Wear Plaid,88,7.2
tt0097165,movie,Dead Poets Society,128,7.2
tt0112819,movie,Dead Presidents,119,7.2
tt0039305,movie,Dead Reckoning,100,7.2
tt4194558,movie,Dead Reckoning,91,7.2
tt0057997,movie,Dead Ringer,116,8.5
tt0101673,movie,Dead Ringer,101,8.5
tt6864090,movie,Dead Ringer,96,8.5
tt0094964,movie,Dead Ringers,116,8.5
tt0313056,tvSeries,Dead Ringers,30,7.3
tt1707349,movie,Dead Sexy,80,7.3
tt5224356,movie,Dead Sexy,83,7.3
tt0163598,movie,Dead Silence,95,7.3
tt0163598,movie,Dead Silence,95,6.6
tt0455760,movie,Dead Silence,89,6.6
tt0455760,movie,Dead Silence,89,6.6
tt6278694,movie,Dead Silence,62,6.6
tt6278694,movie,Dead Silence,62,8.3
tt0109942,movie,Grosse fatigue,92,8.3
tt0235333,movie,Dead in the Water,90,8.3
tt13081358,movie,Dead in the Water,92,8.3
tt0092842,movie,Dead of Winter,100,4.8
tt2728984,movie,Dead of Winter,91,4.8
tt9632280,tvSeries,Dead of Winter,43,4.8
tt0036750,movie,Dead or Alive,56,4.8
tt0221111,movie,Dead or Alive: Hanzaisha,105,5
tt0099377,movie,Deadbeat at Dawn,80,5
tt0040278,movie,Deadline,57,5
tt0052459,tvSeries,Deadline,30,5
tt0065619,movie,Deadline,108,6.8
tt0082244,movie,Deadline,90,6.8
tt0211531,movie,Murder on Line One,106,6.8
tt0247086,tvSeries,Deadline,60,6.8
tt0352049,tvSeries,Deadline,50,7.9
tt0390190,movie,Deadline,90,7.9
tt0417594,movie,Dead Line,53,7.9
tt0429287,movie,Deadline,45,7.9
tt1003227,tvSeries,Deadline,46,7.5
tt1172303,tvSeries,Deadline,55,7.5
tt1242618,movie,Deadline,85,7.5
tt1430811,movie,Deadline,95,7.5
tt2106383,movie,Deadline,83,3
tt2623734,movie,Deadline,95,3
tt9450450,movie,Deadline,78,3
tt0175555,movie,Deal of a Lifetime,94,3
tt0377752,movie,Dear Frankie,105,8.3
tt0116059,movie,Dear God,112,8.3
tt0104070,movie,Death Becomes Her,104,8.3
tt0092854,movie,Death Before Dishonor,91,8.3
tt0079035,movie,He xing dao shou tang lang tui,86,7.9
tt0082247,movie,Death Hunt,97,7.9
tt0109575,movie,Death Machine,99,7.9
tt0087126,movie,Death Mask,103,7.9
tt0167107,movie,Death Mask,87,7.7
tt0072856,movie,Death Race 2000,80,9.3
tt0064208,movie,Da uomo a uomo,120,7.4
tt0099385,movie,Death Warrant,89,7.8
tt0071402,movie,Death Wish,93,7.4
tt1137450,movie,Death Wish,107,7.1
tt0089003,movie,Death Wish 3,92,6.7
tt0092857,movie,Death Wish 4: The Crackdown,99,5.2
tt0109579,movie,Death and the Maiden,103,7.5
tt0412631,movie,Death in Gaza,80,2.3
tt0067445,movie,Morte a Venezia,130,6.9
tt0361498,movie,Death of a Dynasty,92,5.3
tt0043458,movie,Death of a Salesman,115,7.9
tt0077413,movie,Death on the Nile,140,8.5
tt0266452,movie,Death to Smoochy,109,7.6
tt0068457,movie,Dead of Night,88,8.3
tt0077414,movie,Deathsport,82,7.5
tt0087127,movie,Deathstalker,80,7.8
tt0083806,movie,Deathtrap,116,6.6
tt0060293,movie,Deathwatch,88,6.2
tt0286306,movie,Deathwatch,94,8.3
tt0101694,movie,Deceived,104,5.3
tt0101694,movie,Deceived,104,6.3
tt2413014,movie,Deceived,92,6.7
tt2413014,movie,Deceived,92,7.9
tt0119527,movie,Deceiver,106,6.3
tt0010962,movie,Anna Boleyn,100,7.6
tt0022750,movie,Deception,65,7.7
tt0038461,movie,Deception,115,7.1
tt0107999,movie,Ruby Cairo,110,5.7
tt0251046,movie,Deception,92,6.3
tt0331464,movie,Deception,91,2.8
tt0800240,movie,Deception,107,5.5
tt1347323,movie,Deception,58,7.9
tt13613056,movie,Tromperie,105,3.6
tt2245029,tvSeries,Deception,60,5.7
tt6461812,tvSeries,Deception,41,6.7
tt0118954,movie,Deconstructing Harry,96,9.2
tt0357585,movie,Decoys,95,7
tt0149261,movie,Deep Blue Sea,105,8.1
tt0101697,movie,Deep Blues,91,7.5
tt0104073,movie,Deep Cover,107,6.3
tt0116064,movie,Deep Cover,108,6.5
tt10240656,movie,Deep Evil,107,7.2
tt0120647,movie,Deep Impact,120,7.2
tt0118956,movie,Deep Rising,106,6.8
tt0082309,movie,Eaux profondes,94,7
tt0460766,movie,Deep Water,93,3.7
tt0236638,movie,Promenons-nous dans les bois,90,7.4
tt1695990,movie,Au fond des bois,102,7.6
tt0097179,movie,DeepStar Six,99,7.7
tt0218141,movie,Deeply,101,7.6
tt0072860,movie,Deewaar,174,9.2
tt0072860,movie,Deewaar,174,7.1
tt0126871,movie,Deewana,185,5.8
tt2753628,movie,Deewana,156,7.4
tt0118957,movie,Deewana Mastana,140,6.4
tt0255097,movie,Deewane,164,7.5
tt0099395,movie,Def by Temptation,95,7
tt0101698,movie,Defending Your Life,112,8.1
tt0089009,movie,Defence of the Realm,96,6.6
tt0156460,movie,Defying Gravity,92,8.3
tt1204031,movie,Defying Gravity,90,8.2
tt1319690,tvSeries,Defying Gravity,60,8.4
tt0453467,movie,Deja Vu,126,7.3
tt0910579,movie,"Yuan, miao bu ke yan",90,8.6
tt7246052,movie,Dejabyu,87,9.4
tt0101701,movie,Delirious,96,7.2
tt0412637,movie,Delirious,107,7
tt0010061,movie,Deliverance,85,7.6
tt0068473,movie,Deliverance,109,5.9
tt2850888,movie,Deliverance,64,8.4
tt0176650,movie,Delta Force One: The Lost Patrol,93,4.1
tt0109593,movie,Delta of Venus,102,5.3
tt0046899,movie,Demetrius and the Gladiators,101,8.2
tt0106697,movie,Demolition Man,115,6.9
tt0075931,movie,Demon Seed,94,8.7
tt0422081,movie,Kairaku Satsujin Chousakan Kouji,120,5.2
tt0284034,movie,Demonlover,129,6.6
tt0089013,movie,DÃ¨moni,88,5.8
tt0165473,movie,Shura,134,7.8
tt0278617,movie,Pangarap ng puso,100,6.7
tt2225324,movie,Deemonid,118,8.9
tt3629024,movie,Demons,95,6.6
tt6175486,movie,Demons,105,7
tt8452036,movie,Demons,84,8.5
tt0090930,movie,DÃ¨moni 2... l'incubo ritorna,92,8.2
tt0431721,movie,Denied,96,6.2
tt1013557,movie,Denied,65,7.8
tt0052461,tvSeries,Dennis the Menace,30,9.6
tt0106701,movie,Dennis the Menace,94,6.9
tt0166910,tvSeries,Dennis the Menace,30,7
tt0470645,tvSeries,Dennis the Menace,22,6.1
tt0094590,movie,Depeche Mode: 101,117,7.7
tt0034435,movie,Afsporet,102,8.2
tt0298296,movie,Derailed,89,7.4
tt0398017,movie,Derailed,108,6.8
tt6173644,movie,Doo namja,107,6.6
tt0303326,movie,Derrida,84,7.2
tt0071411,movie,Dersu Uzala,142,7.4
tt0411281,movie,Dersu Uzala,86,4.8
tt0377290,tvSeries,Yami no matsuei,25,5.9
tt0463027,movie,Descent,104,5.6
tt12386330,movie,Descent,60,5.8
tt0273169,movie,Desecration,88,5.8
tt6454764,movie,Desecration,90,6.5
tt0090934,movie,Desert Bloom,105,7
tt0126261,movie,Desert Blue,90,9.2
tt0089015,movie,Desert Hearts,91,7.1
tt1436013,movie,Desert Heat,80,7.5
